country_id,factor_id,year,public_geography_type,public_geography_id,municipality,value,unit,provenance_ref,comparability_status
sweden,one_two_dwelling_buildings,2014,municipality,1440,Ale,63.38,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1441,Lerum,77.32,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1442,Vårgårda,71.38,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1443,Bollebygd,73.69,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1444,Grästorp,76.25,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1445,Essunga,81.7,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1446,Karlsborg,59.38,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1447,Gullspång,72.52,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1452,Tranemo,75.89,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1460,Bengtsfors,65.4,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1461,Mellerud,70.67,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1462,Lilla Edet,70.86,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1463,Mark,68.24,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1465,Svenljunga,79.56,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1466,Herrljunga,71.28,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1470,Vara,72.79,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1471,Götene,73.39,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1472,Tibro,59.15,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1473,Töreboda,64.09,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1480,Göteborg,19.29,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1481,Mölndal,46.25,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1482,Kungälv,60.39,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1484,Lysekil,54.38,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1485,Uddevalla,43.39,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1486,Strömstad,56.98,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1487,Vänersborg,50.7,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1488,Trollhättan,38.28,pct,provenance/sweden_public_manifest.json,country_local
